09/02/2021 01:16:42,Class A,636091197,57.751387,9.36352,Under way using engine,-3.6,13.7,237.5,236,9330355,A8KN5,AMALIA,Tanker,,40,229,GPS,13.2,FOR ORDER,24/02/2021 11:00:00,AIS,188,41,20,20
09/02/2021 01:16:42,Class A,312339000,56.03549,12.61931,Moored,0,0,16.3,16,8105064,V3SG5,SANSSOUCI STAR,Pleasure,,7,53,GPS,2.5,HELSINGOER,02/02/2021 01:00:00,AIS,30,23,4,3
09/02/2021 01:16:42,Class A,246179000,56.100988,7.712133,Under way using engine,0,9.7,201.7,200,9013062,PIFO,EEMS COBALT,Cargo,,12,82,GPS,3.9,DELFZIJL,09/02/2021 23:00:00,AIS,67,15,6,6
09/02/2021 01:16:42,Class A,246605000,55.149933,13.97546,Under way using engine,0,8.7,93,90,9208148,PCHL,CORAL PARENSIS,Tanker,,18,119,GPS,7,FI PRV,10/02/2021 11:00:00,AIS,99,20,9,9
09/02/2021 01:16:42,Class A,219006835,57.320785,11.126353,Engaged in fishing,0,0,34.2,72,Unknown,5PTR,FN 484 SPIRHOLM,Fishing,,4,14,GPS,2.5,LAESOE,09/03/2021 10:00:00,AIS,12,2,2,2
09/02/2021 01:16:42,Class A,219025739,55.715732,10.016703,Under way sailing,,0.1,237.7,317,Unknown,XPH4512,THYRA,Fishing,,6,16,GPS,,,,AIS,14,2,2,4
09/02/2021 01:16:42,Class A,246346000,57.937232,11.373438,Under way using engine,,0.1,106.9,51,9423841,PBPQ,CAPEWATER,Tanker,,16,100,GPS,5.5,STENUNGSUND,07/02/2021 19:00:00,AIS,80,20,3,13
09/02/2021 01:16:42,Class A,219007456,56.371478,8.120093,Under way using engine,,0,0.1,,Unknown,XPD6066,LRB 21,SAR,,2,10,Undefined,1,DRILL,15/12/2021 08:00:00,AIS,6,4,2,
09/02/2021 01:16:42,Class A,265579090,57.707193,11.958127,Under way using engine,0,0,62.2,301,6618811,SIDL,TRUBADUREN,Passenger,,10,32,GPS,1.8,,,AIS,8,24,5,5
09/02/2021 01:16:42,Class A,220046000,57.320913,11.127327,Engaged in fishing,0,0,10.2,75,Unknown,5QEP,FN204 DANZIG,Fishing,,,16,GPS,,FISKERI,,AIS,10,6,,
09/02/2021 01:16:42,Class A,219013977,56.968165,9.247112,Under way using engine,,0,339.8,,Unknown,OU6711,SILJA,Pilot,,3,11,GPS,2,PLT BOARDING,,AIS,7,4,1,2
